SMILES,COD ID,Bandgap
CC(=O)O.Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,2213530,3.517652
Clc1ccc(/C=N/N=C/c2ccc(Cl)cc2)cc1,7203295,2.322692
CN1C(=O)N(C)C2(c3ccccc3)N(C)C(=O)N(C)C12c1ccccc1,7216293,3.704663
O=C(OCc1ccncc1)c1ccc[nH]1,2213143,3.616875
O=C1OC(COC(=O)C2(C(=O)O)CC2)c2ccccc21,1543803,3.732387
c1cc2sc(-c3cc4sccc4o3)cc2o1,4027609,2.216229
CC1(C)O[C@H]2O[C@@H]3CCC(=O)O[C@@H]3[C@H]2O1,4028712,5.039456
CCOC(=O)C1=CC(c2ccccc2Br)C(C(=O)OCC)=C(C)O1,7152154,2.861383
OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,7224882,5.477522
O=C(O)/C=C/c1ccccc1,4505188,2.8726410000000002
c1ccc2c(c1)[nH]c1cnccc12,2018149,2.68157
O=C(O[C@@H]1CCCC[C@H]1O)c1ccc[nH]1.O=C(O[C@H]1CCCC[C@@H]1O)c1ccc[nH]1,2213489,3.5901440000000004
CN(/C=C\c1ccccc1)C(=O)/C=C/c1ccccc1,2221528,2.7730300000000003
COC(=O)C1(c2ccccc2)NC(=O)n2c1cc1ccccc12,4029652,3.343019
Cc1cc(CO)c2oc(N(C)C)nc2n1,7155039,3.167224
C#C,2100841,5.6899880000000005
Clc1cc(C(Cl)(Cl)Cl)c(Cl)nc1Cl,2236548,3.3424389999999997
c1cc(-c2ccncc2)c2c(-c3ccncc3)cccc2c1,7203374,2.997813
N#CC[C@@H]1CCC[C@]23CCC[C@H](ON12)[C@H]3C#N.N#CC[C@H]1CCC[C@@]23CCC[C@@H](ON12)[C@@H]3C#N,4020895,4.277645
CC(C)COc1ccccc1/C=C/c1c2ccccc2c(/C=C/c2ccccc2OCC(C)C)c2ccccc12,7116536,1.74297
CC(C)(C)c1cc[nH+]c(-c2cc(C(C)(C)C)cc[nH+]2)c1.[Cl-].[Cl-],2231003,1.79243
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1.[O-][n+]1cccc2ccccc21,8000146,2.051681
CN1CCCN(CO)C(=O)C[C@H]1c1ccccc1,4027406,3.0246180000000003
C[C@H]1CCCCC[C@@H](C)C(=O)N1,1502249,4.7660409999999995
COc1ccc(/C=C\C(=O)O)c(OC)c1,7225195,2.321535
COC(=O)/C=C1\CCC[C@H]2OC[C@H](c3ccccc3)N12,4020998,3.565317
C[C@@]12CCCC[C@@]13OC(=O)C=C3CCC2,7152278,4.143275
[N-]=[N+]=N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,4031856,3.495313
COc1ccc([C@@H]2C=CC(=C(Br)Br)C(=C(Br)Br)[C@@H]2O)cc1.COc1ccc([C@H]2C=CC(=C(Br)Br)C(=C(Br)Br)[C@H]2O)cc1.c1ccc2nc3ccccc3nc2c1.c1ccc2nc3ccccc3nc2c1,1507115,2.064857
Oc1c(Br)cccc1[C@@H]1SCc2ccccc2S1,7154917,3.114824
C=C[C@@]1(C)O[C@H]2COC(=O)O[C@]2(C)CC[C@@H]1O,1506951,4.906892
COC(=O)C1C[C@@H]2OC(C)(OC)O[C@H](C1)C2=O,4025769,3.585448
CCCCCCCCn1c2ccccc2c2c(C)c3c(c(C)c21)c1ccccc1n3CCCCCCCC,4000471,2.063034
CC(C)[n+]1cc(-c2ccccc2)n2c1[C@H](c1cc([N+](=O)[O-])ccc1[O-])N[C@@H]1CCCC[C@H]12,1503750,2.174549
c1ccc(-c2nnc(-c3ccccn3)c3c2CCCCCC3)nc1,7020453,2.9476029999999995
CC1=C(C)C([Sb](C2C(C)=C(C)C(C)=C2C)C2C(C)=C(C)C(C)=C2C)C(C)=C1C,4066472,2.6992140000000004
Fc1ccc(C(OC(c2ccc(F)cc2)c2ccc(F)cc2)c2ccc(F)cc2)cc1,2239272,3.8552880000000003
N#CC1(c2c[nH]c3ccccc23)CCC(=O)N1Cc1ccccc1,2217667,3.6732570000000004
NCCN,2100666,4.593814
O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,2300456,3.213503
Cn1ccoc1=[Pd](I)(I)=c1occn1C,4061498,2.45111
Cc1cc(=O)oc2cc(O)c(O)cc12,2216524,2.2505680000000003
O=C([O-])[C@H]1N[C@@H]2CCCC[C@H]2[NH2+]1,2209986,4.75339
O=C/C=C/O/C=C/c1cc([N+](=O)[O-])on1,2201656,1.721179
Cc1ccc(S(=O)(=O)N2C[C@@H](C(F)(F)F)c3c([nH]c4ccccc34)[C@@H]2c2ccccc2)cc1,4026159,3.373221
CC(C)[C@@H]1[C@H]2CCCCCCCCC(=O)C[C@@H]1C(=O)C2.CC(C)[C@H]1[C@@H]2CCCCCCCCC(=O)C[C@H]1C(=O)C2,7213410,3.4500129999999998
O=C1NC2(c3ccccc3)CCC1C(=O)N2,4505311,4.07092
COc1cc2c(cc1OC)NCCC=CC2,4029376,3.359689
CCn1cc(C(=O)N/N=C/c2ccccc2)c(=O)c2ccc(C)nc21,2224322,2.668398
Cc1cc(C)cc(C2CCC(=O)c3cc(C)cc(C)c32)c1,7224061,2.950236
Cc1ccc(-c2cc(C(F)(F)F)n3nc(C)cc3n2)cc1,2217374,2.538208
OB1OB(O)c2ccccc2-c2ccccc21,7106947,3.386801
O=C(c1ccccc1)c1cc2c(Br)ccc(Br)c2cc1-c1ccccc1,1508785,2.4594110000000002
CC[C@]1(c2ccccc2)C(=O)OC(C(=O)OC)=C[C@H]1c1ccc(Br)cc1,1513509,3.621293
COc1cccc2c3c(ccc12)[C@@H](c1ccccc1)C[C@H](O)O3,4024831,3.0330070000000005
CS[C@@H](C)c1ccc([Si](C)(C)C)cc1OC(=O)N(C(C)C)C(C)C,4030839,3.5544729999999998
Cc1cc(=O)oc2cc(N3C(=O)[C@H]4C5c6ccccc6C(c6ccccc65)[C@H]4C3=O)ccc12,4029346,2.948038
N#Cc1ccc(OCc2ccccc2)cc1C#N,2203033,3.018922
O=C(O)/C=C\C(=O)O,7100673,2.982234
CC(C)[C@H]1CC[C@](C)(C[C@H]2COC(C)(C)O2)[C@H]1CCC#N,4023637,4.994432999999999
O=C(O)CCCCCCC(=O)O,4508021,5.2501809999999995
O=C1CCC1=O,2215601,1.585347
COC1=NC=C(C(F)(F)F)C(C(F)(F)F)=CN1,7150363,3.069312
N#CCN1[C@H]2CC[C@@H]1CC(=O)C2,4030669,3.310861
CC(=O)[C@@H]1[C@@H](Cl)CC[C@H]2CCC[C@]21O.CC(=O)[C@H]1[C@H](Cl)CC[C@@H]2CCC[C@@]21O,1503553,3.723857
Cc1ccc(/N=C(/NC(=S)Nc2ccc(C)cc2)c2ccccc2)cc1,2209253,2.766872
CC12C3(C)C4(C)C5(C)C1(C)[Ir]234516C[Ir]12345(C6)C1(C)C2(C)C3(C)C4(C)C15C,4066786,1.8287840000000002
Cc1ccc(S(=O)(=O)n2c(N)nc3ccc(Cl)cc32)cc1,1513487,2.6637750000000002
CC(C)(C)OC(=O)[C@@H]1O[C@H]1[C@H](O)Cc1ccccc1.CC(C)(C)OC(=O)[C@H]1O[C@@H]1[C@@H](O)Cc1ccccc1,4026402,4.455185999999999
O=Cc1ccc(OCCCCOc2ccc(C=O)cc2)cc1,2237200,2.914955
Cc1c(C)c(C)c(C)c(C)c1C,7117258,4.3481760000000005
C[C@H]1CC[C@H](C)N1C12C3C4C5C1[Fe]45321678C2C1C6C7(N1[C@@H](C)CC[C@@H]1C)C28,4061578,2.564507
CCC[n+]1ccn(Cc2ccc(Cn3cc[n+](CCC)c3)cc2)c1.[Br-].[Br-],2231203,2.768255
O=C(O)c1cc(C(=O)[O-])[nH]n1.O=C(O)c1cc(C(=O)[O-])[nH]n1.[NH3+]CCCCCC[NH3+],7206365,3.1978400000000002
COc1c(C(C)C)ccc2c1CC[C@H]1C3=C(CC[C@]21C)COC3=O,7151833,3.742732
IC1(c2ccccc2)C2CCC1CC2,7154420,3.334743
O=S(CC(O)CCl)c1ccc(F)cc1,4022864,3.696042
Cc1cccc2c3c([nH]c12)C(=O)CCC3,7116788,2.41279
C[C@H](NC(=O)[C@@H]([NH3+])CO)C(=O)[O-],2010804,4.185988
N#C[C@H]1[C@H](C#N)[C@H](c2ccccc2)N2c3ccccc3Cc3ccccc3[C@H]12,7151857,3.571288
BrC1=C[C@@H]2C[C@@H](c3ccccc32)[C@@H]1Br.BrC1=C[C@H]2C[C@H](c3ccccc32)[C@H]1Br,2232426,3.3982840000000003
O=C(Nc1cccc2ccccc12)Nc1cccc2ccccc12,2213979,2.674411
C#Cc1ccc(C#C)cc1.c1cc(-c2ccncc2)ccn1,4501920,3.008604
CC(C)(C)OC(=O)N[C@@H](CO)C(=O)NN,2225517,4.690352000000001
c1cncc(-c2ncc3cccnc3n2)c1,2013457,2.578952
CN(C)c1cc(F)c([N+](=O)[O-])c(F)c1F,4025618,2.071685
Cc1ccc(S(=O)(=O)N2[C@H]3CC[C@H]4O[C@H]4CC[C@H]32)cc1,4021521,4.080756
CN(C)C=O.CN(C)C=O.CN(C)C=O.CN(C)C=O.Cc1ccc(N2C(=O)c3cc4c(cc3[C@@]2(O)c2ccc(F)cc2)C(=O)N(c2ccc(C)cc2)[C@@]4(O)c2ccc(F)cc2)cc1,1503109,2.9960649999999998
Cn1c(=O)c2[nH]cnc2n(C)c1=O,4505532,3.2000149999999996
O=c1c2cc(Cl)c3cccc4c(=O)c5cc(Cl)c6cccc1c6c5-c2c34,2017778,1.350429
O=C(OCc1cc2ccccc2cc1COC(=O)[C@H](O)C(F)(F)F)[C@H](O)C(F)(F)F,1514868,3.2344570000000004
O=C1CCC[C@@H](c2ccc(Cl)cc2)O1,1517179,4.245384
C[C@@H]1CC=C2[C@@H](CCCC2(C)C)[C@]1(C)CCC1=CC[C@H](c2ccoc2)OC1=O,1507261,2.836818
CC(=O)[C@H]1CC[C@H]2[C@@]34CO[C@]5(O)[C@@H](OC(=O)[C@]25[C@@H]1O)[C@@H]3C(C)(C)CC[C@@H]4O,7151902,3.758071
CC1(C2(C)SCCS2)SCCS1,7050960,3.583291
O=C1C(Br)=C(Br)[C@@H]2O[C@H]1[C@H]1[C@H]3C=C[C@H](CC3)[C@H]12.O=C1C(Br)=C(Br)[C@H]2O[C@@H]1[C@@H]1[C@@H]3C=C[C@@H](CC3)[C@H]21,1506475,2.576637
CC(=O)[C@@H](CN1C(=O)CCC1=O)[C@@H](NS(=O)(=O)c1ccc(C)cc1)c1ccc([N+](=O)[O-])cc1.CC(=O)[C@H](CN1C(=O)CCC1=O)[C@H](NS(=O)(=O)c1ccc(C)cc1)c1ccc([N+](=O)[O-])cc1,4026189,2.342905
NC(=O)CC[C@H]([NH3+])C(=O)[O-],2104162,4.682618
C[C@H]([NH2+]Cc1ccc(C(=O)O)cc1)C(=O)[O-],7209725,3.006583
COC(=O)/C(Cl)=C/c1ccccc1C(=O)OC,2225148,3.230543
Cc1c(Cl)c(C)c(Cl)c(C)c1Cl,7117268,3.922391
CP(C)(C)=NC1CCCCC1.Nc1ccccc1,2001327,3.523509
C[C@H](N[C@@H](C)[C@@H](C)N[C@@H](C)c1ccccc1)c1ccccc1,4071898,3.418578
O=C1OC[C@H](c2ccccc2)O1,7040122,4.389868999999999
C/C=C(\C)C(=O)N(C)c1ccccc1I,1505973,3.7028969999999997
COC(=O)[C@@H](C)[C@H]1C[C@@H](c2ccccc2)OC1=O.COC(=O)[C@H](C)[C@@H]1C[C@H](c2ccccc2)OC1=O,4022631,4.623486
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC12C3C4C5C1[Fe]45321678C2C1C6C7C28,4066776,2.6972549999999997
CN1N=Cc2ccccc2[C@@H]1Cc1ccccc1,4026175,2.507502
Brc1ccc2ccc3ccc(Br)cc3c2c1,2236564,2.881968
ICI,2100677,2.8900550000000003
N#CC[C@@]12CCC[C@@H](OO1)O2.N#CC[C@]12CCC[C@H](OO1)O2,2004694,3.5447050000000004
OOC[C@@]1(c2ccccc2)N=C2c3ccccc3Oc3ccccc3N2[C@H]1c1ccccc1.OOC[C@]1(c2ccccc2)N=C2c3ccccc3Oc3ccccc3N2[C@@H]1c1ccccc1,4026436,2.7374829999999997
COC(=O)c1ccn2ccc3ccccc3c12,2210586,2.7969280000000003
C1CC2(C1)C1(CO1)C1(CCC1)C1(CO1)C1(CCC1)C21CO1,2005371,5.464975
COC(=O)C1(C(=O)OC)Cc2ccccc2N(Cc2ccccc2)C1c1ccccc1,1503746,2.889431
CC1=C(C)N(C)C(C2=C[C-]c3ccccc32)N1C.Cc1c(C)[n+](C)cn1C,7113668,2.274878
[NH3+][C@@H](CO)C(=O)[O-],2100237,5.072915
COc1cccc(NC(=O)c2cc3cc(OC)ccc3oc2=O)c1,2241714,1.9415810000000002
CN(C)C=O.O=C(O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,2210673,2.085987
CCOC(=O)c1c(C#N)c(N)c(C#N)c(-c2ccc(C)cc2)c1-c1ccc(C)cc1,7102983,2.438067
CO[C@@]1(CC[C@@]2(OC)CC[C@@H](c3ccccc3)O2)CC[C@H](c2ccccc2)O1,1512311,4.475348
CC(C)(C)P(=O)(c1ccccc1)c1ccccc1,2240622,4.061505
COc1ccc(N2C[C@H](CO)OC2=O)cc1,2009376,3.406845
C(=NN=Cc1ncc[nH]1)c1ncc[nH]1,2241627,2.1435269999999997
Cc1ccc(CCC(=O)O)o1,2210907,3.328736
CC[C@@H]1[C@@H](O)C[C@H]2CCN3C(=O)CCC[C@@H]1[C@@H]23.CC[C@H]1[C@H](O)C[C@@H]2CCN3C(=O)CCC[C@H]1[C@H]23,1504336,4.858622
N#C/C=C(\C1=C(C(C#N)c2ccccc2C#N)c2ccccc2CC1)N1CCCCC1,7219508,2.472526
Cc1ccc(N(C(=S)N2CCOCC2)/C(=N\c2ccccc2Cl)N2CCOCC2)cc1,7153372,2.842814
O=C(NCCCCCCCCNC(=O)c1ccncc1)c1ccncc1.O=C(O)CCCCCCCCC(=O)O,7214412,2.8455589999999997
CC[C@@H](C)[C@@H]([NH3+])C(=O)[O-].CC[C@H](C)[C@H]([NH3+])C(=O)[O-],2102119,5.044147000000001
c1cnc2c(n1)Sc1nccnc1S2,2010023,1.884989
Cc1cccc2c1N(S(C)(=O)=O)CCC(=O)N2C,4029524,3.781846
C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Br-].[Br-],7224724,1.124178
COc1ccc2ccc(OC(C)=O)cc2c1,2009687,3.171077
O=S1(=O)N=c2c(c3c4ccccc4ccc3c3ccc4ccccc4c23)=N1,7112222,1.113452
Nn1cnn(Cc2ccccc2)c1=O,2239953,3.8537960000000004
Cc1noc(/N=C/c2ccccc2O)c1C,2225708,2.30068
C=C(C)[C@@H]1CC[C@]23CC[C@]4(O)CC[C@@H](C(=C)C)C[C@@]4(O[C@@]2(O)C1)O3.ClC(Cl)Cl,4025868,3.5839719999999997
BrCc1ccc2ccccc2c1Br,2213253,2.494454
Clc1ccc(N2C=Nc3ccc(Cl)cc3C2)cc1,7217457,2.5774500000000002
O.O=C(O)COc1cccc(C(=O)O)c1,2203666,3.154731
COc1ccc(CN2C(=O)[C@H](CCNC=O)c3ccc(OC)cc32)cc1,4031517,3.467704
CCOC(=O)C(=O)Nc1ccc(NC(=O)C(=O)OCC)cc1,2219379,2.8188310000000003
[NH3+]CCNC(=S)[S-],2201001,2.6246910000000003
CC[C@H](C)[C@@H]([NH3+])C(=O)[O-].CC[C@H](C)[C@H]([NH3+])C(=O)[O-],2102120,4.827979
C[NH2+]C1CCCCC1.C[NH2+]C1CCCCC1.O=C([O-])c1ccc(/N=N/c2ccc(C(=O)[O-])cc2)cc1,4507014,2.561777
F[C@H]1O[C@H]2OC[C@@H]1[C@@H]1O[C@H](c3ccccc3)O[C@@H]12,4025403,4.2734179999999995
CCOC(=O)Cn1nc(-c2cc(C)n(C)n2)cc1C,2208251,3.806171
NC(=O)c1ccncc1,7206879,3.146007
CCCCC/C=C/C/C=C\c1ccccc1[NH3+].[Cl-],4104553,3.756949
Cc1c(Br)c(C)c(Br)c(C)c1Br,7117263,3.277763
COC(=O)[C@]1(COC(C)=O)NC(=O)[C@@H](C)[C@]1(O)COCc1ccccc1,7152303,4.384543
[N-]=[N+]=CC(=O)N1CCN(C(=O)C=[N+]=[N-])CC1,2238328,2.358973
COc1ccc2c(ccc3c(=O)c4ccccc4oc32)c1,4023556,2.4433249999999997
O=C(/C=C/c1ccc(Br)cc1)c1ccccc1,2000970,2.3398559999999997
Cc1nn(-c2ccccc2)c(C)c1C=O,2234463,3.253428
C/C(=N\N=C(/C)c1ccc(O)cc1)c1ccc(O)cc1.O.O,2231557,2.4791739999999995
C[C@@H](c1ccccc1)[C@@](C)(C#N)COC(=O)c1ccc([N+](=O)[O-])cc1.C[C@H](c1ccccc1)[C@](C)(C#N)COC(=O)c1ccc([N+](=O)[O-])cc1,4028905,2.456854
COC(=O)Nc1[nH]c2ccc(C(=O)c3ccccc3)cc2[nH+]1.O=C([O-])/C=C\C(=O)O,7208573,2.689737
COC(=O)[C@H]1[C@H]2C(=O)OC[C@@H]2C=C[C@@H]1[C@@H]1CC1(c1ccccc1)c1ccccc1,7151154,4.205078
O=C(c1c[nH]c2ccccc12)C(Cl)(Cl)Cl,7154444,2.3181089999999998
Cc1ccc(C(=O)/C=C(O)/C(O)=C/C(=O)c2ccc(C)cc2)cc1,2019247,2.114334
O=CC1=CO[C@@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O,4024693,3.257198
CC(=O)c1ccc(-n2ccnc2)cc1.O,2235417,2.626933
O=C(Nc1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccc([N+](=O)[O-])cc1,2210376,2.280532
C=CCN1C(=O)C[C@H](NC(=O)OC(C)(C)C)[C@H]1CC(=O)OC(C)(C)C,7107342,4.52867
O=C(O)c1ccccc1.O=C(O)c1ccccc1.O=C([O-])c1ccccc1.[Na+],7208692,3.0007140000000003
O=C(O)c1ccc(C(=O)O)cc1.c1cnccn1,7208191,2.9546449999999997
CC(C)N1CCON=[N+]1[O-],4100614,3.514295
C[Se](C)=O,2015142,4.038476
CC(C)n1cnc2nc(Cl)nc(Cl)c21,2235134,3.1786890000000003
COC(=O)CNC(=O)c1ccc(C(=O)NCC(=O)OC)cc1,2011752,3.380358
C[C@H](O)c1cncc2c(=O)n3c(cc12)-c1[nH]c2ccccc2c1CC3.O,2230935,2.196208
O=P(CCl)(CCl)c1ccccc1,4081241,4.175903
c1cc(-c2nnc(-c3ccc(-c4nnc(-c5ccncc5)o4)cc3)o2)ccn1,2224368,2.6734829999999996
NNC(=O)C(=O)NN,4110683,2.919512
CC([NH3+])C(=O)[O-],2105153,5.300692
CCOC(=O)NNC(=O)c1cccn1C,2006066,3.8168800000000003
C[C@@H]1OC(=O)[C@H]1C(=O)C1C2(CC2)C12CC2.C[C@H]1OC(=O)[C@@H]1C(=O)C1C2(CC2)C12CC2,2003451,3.5900410000000003
BrC1(Br)C[C@@]12C[C@@]21CC12C1(CC1)C21CC1.BrC1(Br)C[C@]12C[C@]21CC12C1(CC1)C21CC1,2100994,4.024367999999999
O=C([O-])C(=O)[O-].[NH3+]CC(=O)O.[NH3+]CC(=O)O,2015289,3.7552080000000005
O=C1NC[C@H]2c3[nH]c4ccccc4c3C[C@@H]1N2C1(C(=O)NCCc2ccccc2)CCC1,7152953,3.447512
O=Cc1cccc(-c2ccc(-c3cccc(C=O)n3)s2)n1,1512223,2.289438
C[NH2+]CC(=O)[O-].C[NH2+]CC(=O)[O-].O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,2218096,2.900596
S=C=NC(c1ccccc1)c1ccccc1,2233483,4.069926
COc1ccc([C@H]2[C@H](O)[C@H](O)[C@H](C)N2C)cc1,4026291,3.029469
CN1CN2CC(=O)N(C)CN(CC1=O)C2.O,7152880,3.579279
CC[C@@H]1C(=O)[C@](C)(COCc2ccccc2)C(=O)[C@H]1[C@H](O)c1ccc(Br)cc1,4118124,3.0113379999999994
c1ccnnc1,7212505,2.845908
BrC1C(Br)C(Br)C(Br)C1Br,8101775,3.658454
OC[C@H]1O[C@@H](c2ccc(Br)nc2Cl)C[C@@H]1O,7152977,3.5805919999999998
COc1ccc(C(C)S(=O)c2ccc(OC)cc2)cc1,7212449,3.263864
O=C1c2ccccc2C(=O)N1[C@@H]1C[C@H]2C=C[C@@H]1OO2,7153389,1.770055
O=C([O-])C(O)c1ccccc1.[NH3+]CC1(CC(=O)O)CCCCC1,4508987,3.707336
CCC(CC)O[C@@H]1C=C(I)C[C@H](NC(=O)OC(C)(C)C)[C@H]1NC(C)=O,7150669,3.8584319999999996
CC1(C)OC[C@H]([C@H]2OC(=O)[C@@]3(COC(C)(C)O3)[C@@H]2N=[N+]=[N-])O1,2204739,3.501087
COc1cccc2c(=O)c3c4ccccc4c(=[N+]=[N-])c(=O)c=3c12,1505471,1.243156
CN(C)/C=C/c1ccc2cccnc2c1[N+](=O)[O-],7150327,1.298813
CO[C@@H]1C2=C(C[C@@H]3CC(=O)C(C)=C([C@H]1OC)C3(C)C)C(=O)CCC2.CO[C@H]1C2=C(C[C@H]3CC(=O)C(C)=C([C@@H]1OC)C3(C)C)C(=O)CCC2,2009588,2.673259
Cc1c(I)c(C)c(I)c(C)c1I,4505801,2.6153630000000003
C[C@@H]1O[C@H]2OC(C)(C)O[C@H]2[C@]1(OCc1ccccc1)c1nccs1,4020539,4.028097000000001
Nc1ccc(C(=O)c2ccc(N)cc2)cc1,2208803,2.574521
CC(=O)/C(=C(/C)O)c1ccc([Si](C)(C)c2ccc(/C(C(C)=O)=C(\C)O)cc2)cc1,4071061,2.954533
COC(=O)[C@@H]1C[C@@]2([N+](=O)[O-])c3cc([N+](=O)[O-])ccc3N[C@H]2N1C(C)=O,7151832,1.709668
Cc1ncc[nH]1,1519948,4.661633
Fc1c(F)c(F)c2c(C(F)(F)F)n[nH]c2c1F,7052141,3.364654
C(#Cc1ccc(-c2ccccn2)nc1)[Au][P](c1ccccc1)(c1ccccc1)c1ccccc1,4070648,2.7537019999999997
Nc1ncnc2nnn([C@H]3C[C@H](O)[C@@H](CO)O3)c12,2017829,3.161131
CC([NH3+])C(=O)[O-],2105150,5.236081
Ic1ccnc2ccccc12,2016642,2.540289
O=C(CC(c1ccccc1)c1ccccc1)c1ccccc1,7155126,3.041144
O=C1c2ccccc2C(=O)N1Cc1ccncc1,7001920,2.665032
CCCc1c(C(=O)OC)c(=O)n2c3c(cccc13)CC2,7154592,2.9074809999999998
CC(=O)N1C(=O)[C@H](C)N(C)C(=O)[C@@H]1C,2003921,3.729236
CCCCNC1=CC(O)=C2C(=O)C(NCCCC)=CC(O)=C2C1=O,2202813,1.043761
Fc1ccccc1/N=N/c1ccccc1F,4508435,1.672545
C[C@@H]([NH2+]Cc1ccccn1)C(=O)[O-],4501615,3.068164
COc1ccc2c3c1O[C@H]1C(OC)(OC)[C@H]4C[C@@]5(O4)[C@@H](C2)N(C)CC[C@]315,2203342,3.5489770000000003
F[C@H]1OC[C@H]2O[C@@H]1[C@@H]1O[C@H]21,7152122,5.628585
CNC(=O)NC[C@H](Cc1ccccc1)NC(=O)NCc1ccccc1,7150888,3.947852
O=C(CCC(=O)c1cccs1)c1cccs1,2234064,2.805415
O=C(O)C(O)c1cccc(Br)c1,7218456,4.034167
C=C[C@@H]1C[C@H]2C=CCO[P@@](=O)(O1)O2,1506648,4.479155
N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F.c1ccc(C(c2ccccc2)[n+]2ccc(-c3cc[n+](C(c4ccccc4)c4ccccc4)cc3)cc2)cc1,7215820,0.4106780000000001
CCOC(=O)C1=CC(c2ccc(OC)cc2)n2ncnc2N1,7226141,2.730356
C/C(=N\CC/N=C(\C)c1ccccc1O)c1ccccc1O,4329827,3.023354
COc1ccc(Br)c2c1[C@@H]1C[C@H](C)CC[C@H]1C(C)(C)O2.COc1ccc(Br)c2c1[C@H]1C[C@@H](C)CC[C@@H]1C(C)(C)O2,1100276,3.634578
CC(C)(C)/C=C(/C(=O)O)C(C)(C)C,1504706,4.190028
COc1ccc(/C=C2\N=C(N3CCOCC3)N(c3ccccc3)C2=O)cc1,2211262,2.114052
Cn1c(=O)c2c(ncn2C)n(C)c1=O.Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)C(=O)O,4504936,2.751538
NC(=[NH2+])c1ccccc1.c1nnn[n-]1,1516748,3.60137
O=C1OCC/C1=C\c1ccccc1,4124723,2.734552
C[C@H](O)C#CC#C[C@H](C)O,7106433,4.017529
c1ccc2c(c1)nc1n2CCCCS1,2200195,3.447445
COc1cc2c(cc1OC)[C@H](C1CCCCC1)C=CC2,2239573,3.730654
CC1=NN(c2ccccc2)C(=O)C12N=C2c1ccccc1,4022377,2.2558190000000002
C[C@@H](OC(=O)Cc1ccccc1)C1=C(C(F)(F)F)[C@@H]2O[C@H]1[C@@H]1[C@H]2[C@@H]2C=C[C@H]1O2.C[C@H](OC(=O)Cc1ccccc1)C1=C(C(F)(F)F)[C@H]2O[C@@H]1[C@@H]1[C@@H]3C=C[C@@H](O3)[C@H]21,2001179,3.85821
Oc1ccc(O)cc1.c1ccc(-c2n[nH]c(-c3ccccn3)n2)nc1.c1ccc(-c2n[nH]c(-c3ccccn3)n2)nc1,2006767,1.7985770000000003
Oc1ccc(C(F)(F)F)cc1C#Cc1cc(C(F)(F)F)ccc1O,4028512,2.493313
CC(C)Nc1cccccc1=O,4322428,2.542997
C#CCn1cnc2c(N)ncnc21,7105525,3.3715319999999998
CC(C)(O)c1ccccc1-c1ccccc1C(C)(C)O,4024208,3.822042
COC(=O)CCc1c(C)[nH]c(C(=O)OC(C)(C)C)c1C,2205341,3.507621
CC(C)[C@@H](CO)NC(=O)[C@]1(c2ccccc2)CCc2ccccc21,4022665,3.912405
Cc1sc(C)c2c1CCC(=O)OC2,4022506,3.722282
O=[N+]([O-])c1ccc(CO)cc1,2235623,2.3151260000000002
O.O.O=c1nc2c(c[nH]1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O2,2011291,3.46631
Cc1ccc(N2C(=O)N(c3ccc(C)c(N=C=O)c3)C2=O)cc1N=C=O,2105085,2.269768
COc1ccc(C2=C(I)c3ccccc3C3(O2)OC(C)(C)C(I)=C3I)cc1,1514255,2.6715150000000003
COC(=O)C(C(=O)OC)[C@@H]1CC[C@@H]2[C@H]3c4ccccc4CO[C@H]3C[C@@H]21.COC(=O)C(C(=O)OC)[C@H]1CC[C@@H]2[C@H]1C[C@H]1OCc3ccccc3[C@H]12,1506940,4.333598
CC(C)C[C@H]1CC(=O)CC(=O)N1,2013889,3.5480289999999997
Fc1ccc(F)c(/C=N/c2cc(F)ccc2F)c1,7219809,2.513563
C(=N/CC/N=C/c1cccs1)\c1cccs1,2216372,3.172231
Oc1ccccc1CNc1cccnc1,2233017,3.1053759999999997
COC(=O)c1ccc(B(O)O)cc1,2241129,3.418946
O=[N+]([O-])c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br)cc1,1542652,3.0839980000000002
CC(=O)[C@H]1C[C@H](C(=O)O)C1(C)C,2009129,3.878369
CCCCC/[NH+]=C/c1c([O-])ccc2c(/C=[NH+]/CCCCC)c([O-])ccc12,4028586,1.771404
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,4510612,2.8051679999999997
CC(=N\N(C)c1ccccc1)/C(C)=N/N(C)c1ccccc1,2000821,2.049497
