,Bandgap,SMILES,COD ID
5021,4.456497,NCCC,7214420
5022,3.044978,n1ccccc1C1(NCCCN1)C,2222819
5023,1.939329,c1ccccc1C#CC(=O)c1ccc(cc1)N(=O)=O,7100977
5024,2.890154,S1C(=NC(S1)=C(C(=O)C)C(=O)C)N(C)C,7151068
5025,2.740754,O1c2c(C(=O)CC1)cccc2,7218900
5026,2.820152,Clc1ccc2c3nnnn3C(Nc2c1)(C)C,2228356
5027,2.477386,O=C(NCc1ncccc1)c1nccnc1C(=O)NCc1ncccc1,4310493
5028,5.212379,O=C([O-])C(C)[NH3+],2105152
5029,3.043997,O=C(O)[C@H]1N(N=O)CC1,2203207
5030,5.166288,O=C([O-])C(C)[NH3+],2105149
5031,2.943328,c1(ccccc1)N(C(C)C)C(=O)O/C(=C\c1ccccc1)c1ccccc1,1503502
5032,1.745586,[C@@H]1(C[C@@H]([C@@H](c2ccccc2)N(c2ccccc2)O1)N(=O)=O)c1ccccc1,7153060
5033,2.219841,C1=NNC(=O)N1/N=N/N1C=NNC1=O,7037846
5034,3.095396,N(c1cc(OC)ccc1)c1ccc(cc1)C,7153949
5035,4.989228,O1C=CC[C@H]2O[C@@H]3OC(O[C@@H]3[C@@H]12)(C)C,4028710
5036,4.383316,O1C(O[C@@H]2C(=C[C@H]([C@@H]([C@H]12)O)CC#N)Br)(C)C,4026494
5037,2.748299,c1ccc(/C=C(C)/C=C(/OC(=O)C)Cl)o1,7150668
5038,1.522642,IB1c2ccccc2B(c2c1cccc2)I,2004677
5039,5.207345,[O-]C(=O)C[NH2+]C,2105842
5040,3.734348,O1CC[C@@]23[C@]1([C@@H]1CO[C@H]3c3c1ccc(OC)c3)CCCC2,1507200
5042,2.272182,c1ccccc1C1CC/C(C=1C(=O)c1ccccc1)=C(/C(=O)C)c1ccccc1,4030061
5044,2.810604,N(=O)(=O)[C@@H]([C@]1(O)[C@H]2OC[C@@H](O)[C@H]2OC1)C,2226550
5045,3.713602,COc1cc(c(cc1C(C)(C)C)OC)C(C)(C)C,4109226
5046,2.90567,O(C)c1ccc(COc2ccc(C(=O)CC3C(=O)CCCC3)cc2)cc1,7107728
5047,2.844944,s1c2ccccc2c2c1sc1sc3c(c21)cccc3,7212922
5048,2.916412,Clc1c(Cc2cc3c(c(=O)o2)cccc3)cccc1,2209638
5050,3.636516,CC(=O)Nc1ccc(cc1)O,2300230
5051,3.449801,BrC(Br)(Br)[C@@H]1CCCC[C@@H](Br)CC1,7015875
5052,1.783132,S(CC(=O)OC)C(=S)N/N=C/c1cc2c(oc1=O)cc(N(CC)CC)cc2,7154613
5053,3.887637,O=C(NC(C)(C)CO)[C@@]([C@H](c1ccc(OC)cc1)N)(C)CC,8102321
5054,1.363497,IC1=C(I)S/C(=C\2SC3=C(S2)S[C@@H](C[C@H](S3)C)C)S1,7210185
5055,2.851478,c1[nH]c2ccccc2c1C(=O)C(=O)N(C)C,2018697
5056,2.615216,CSC(=NN=C(SC)SC)SC,2218391
5059,3.031325,O(c1cc(OCC=C(C)C)ccc1C(=O)C)CC(=O)OCC,2215923
5060,4.094104,[Se]=P1(C2CCCC1CCC2)CCCC,4082504
5061,3.15702,Brc1c(cccc1CN1CCN(CC1)C)CN1CCN(CC1)C,2215828
5062,2.275996,Oc1c(OC)cc(/C=C/C(=O)C)cc1,2208364
5063,4.335849,Br[C@@H]1[C@@H](O)c2ccccc2CC1,1516969
5065,3.069348,Oc1c(F)c(F)c(F)c(F)c1F,7202686
5066,4.768951,Fc1c(F)cccc1F,2223886
5067,2.83583,P1(=O)(N(C(=Cc2c1cc(Cl)cc2)c1ccccc1)Cc1ccccc1)OCC,4022046
5068,1.495279,O=C1c2cc3nccnc3cc2C(=O)c2c1cc1nccnc1c2,4000924
5070,3.628778,O=C(OCC)/C=C(\Nc1c(cccc1C(C)C)C(C)C)C,2225245
5071,5.245972,C(CCC(=O)O)CC(=O)O,4508013
5072,4.303144,c1(c(c(C)c(c(c1C)C)C)C)C,7117256
5073,2.300999,Brc1ccc(NC(=S)N/N=C(/c2ccccc2)c2ncccc2)cc1,7153071
5074,2.978557,N(=C\c1c(O)cccc1)/[C@H](c1cccc2ccccc12)C,2208022
5075,3.019354,C(CN(Cc1ccccn1)Cc1ccccn1)CCN(Cc1ccccn1)Cc1ccccn1,2016265
5076,3.116844,Fc1ccc(cc1)c1cccc2c1c(ccc2)c1ccc(F)cc1,2230924
5077,2.777997,O=C(c1ccc(Br)cc1)c1ccc(Br)cc1,2010682
5078,4.101671,c1ccc(cc1)Cc1c(Cc2ccccc2)c(Cc2ccccc2)c(c(c1Cc1ccccc1)Cc1ccccc1)Cc1ccccc1,2010563
5079,1.82263,CO[C@]1(C)[C@@](C)(OC)OC[C@@](O1)(CC=C)/C=N/Nc1ccc(cc1N(=O)=O)N(=O)=O,1504904
5082,3.817003,c1(ccccc1)[Si](c1c(cc(cc1OC)OC)OC)(OC)OC,4082387
5083,3.433949,Clc1ncc(cc1)[C@@H]1O[C@@H]([C@@H](O)C1)CO,4024135
5084,2.763127,[Se]([c]12[cH]3[Fe]4567891([cH]1[cH]7[cH]6[cH]5[cH]41)[c]2([cH]9[cH]38)C(=O)N(C(C)C)C(C)C)c1c(cccc1)C,4063307
5085,2.616231,O=C(c1cc2c(cc1)cccc2)C,2236320
5086,4.884082,On1cncc1,1508496
5087,3.225263,Cc1cccc(n1)c1cccc(n1)C,2007218
5088,3.487844,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(CO)c(nc1=O)N,2010228
5089,3.43482,S(C)C(=O)SSC(=O)SC,2235439
5090,3.394249,OC(=O)CN1C=CC(=O)C=C1,2203713
5091,5.176421,OC(=O)CC1(O)CCC(O)CC1,2229673
5092,2.965052,o1c(C)cc2cc(O)cc(O)c2c1=O,2221264
5093,5.451707,O1CC(OC)(OC)[C@H]2OC[C@@H](O)[C@@H]12,2214647
5094,3.823879,O=C1CCC(CC1)CC(=O)O,2227996
5096,3.553023,c1(ccnc(c1)C#N)CCCc1cc(C#N)ncc1,4506821
5097,2.37292,[Ag](Cl)=C1N(C=CN1c1sc2ccccc2n1)CC=C,4083197
5098,2.549608,Brc1ccc(Br)c2c1cc(c(c2)C)C(=O)OCC,1508783
5099,3.126858,Clc1nc(nc(Cl)c1)NCC#C,4121486
5100,0.559578,N#CC1=C(C#N)SC(=C2SC3=C(S2)SCCS3)S1,2004500
5101,8.41568,CCC,1511806
5102,3.794977,N1C(=O)C(N2C(=NC(C2=O)(C)C)C1(C)C)(C)C,2010899
5104,3.72858,[Au](Cl)=C(N1CCCC1)N1CCCC1,1503252
5105,2.069556,Brc1ccc2O[C@@H]3CCCC(=O)C3=Cc2c1,2223177
5106,4.424036,O=C(OC(C)(C)C)[C@@H]([C@@H](O)C)[C@@H](O)c1ccccc1,7152092
5107,2.580298,ICc1ccc(cc1)CI,2222327
5108,5.162367,C(=O)(CCC(=O)O)O,4508000
5109,3.327704,Clc1ccc(cc1)C(=O)O,1513592
5110,1.522004,c1(cc(cc(c1)C(=O)OC[C@H]1C[C@@H](O[C@@H]1c1ccccc1)C)N(=O)=O)N(=O)=O,1542992
5111,3.200429,Oc1c(cccc1)C(=O)Nc1c(n(n(c1=O)c1ccccc1)C)C,2216737
5112,2.735416,[Ge](Br)(Br)([c]12[cH]3[cH]4[cH]5[cH]1[Fe]16782345[cH]2[cH]8[cH]7[cH]6[cH]12)c1c(cc(cc1C(C)C)C(C)C)C(C)C,4083244
5113,3.732234,S(=O)(=O)(O[C@H]1[C@@H]2C[C@@H](CC[C@H]2[C@@]2(C)[C@@H](C1)[C@H]([C@H](O)C)C(=O)C2)C)C,1512226
5114,3.107515,c1(cc(ccc1)C(=O)OCC)NC(=O)C,1520160
5115,4.241832,OC(=O)[C@@H]1CC=CC[C@@H]1C(=O)O,2001647
5116,3.432721,O=C1[C@@H]2C=C[C@H]1[C@H]1C(=O)[C@@H]2C=C1,2221346
5117,3.515934,Br/C=C(/C=N/[C@H]1[C@@H](O[C@@H](OC1)c1ccccc1)C(C)C)\C,4023354
5118,3.307985,N([C@H](Cc1ccccc1)C(=O)O)C(=O)C=C,2219040
5119,3.124222,Oc1ccccc1C1=NCc2c(O1)cccc2,2224358
5120,3.629054,Brc1ccc(Oc2c(Br)cccc2Br)c(Br)c1,2200812
5121,3.093908,N(=N#N)c1c(cc(cc1Cl)Cl)Cl,2104839
5122,2.741343,Fc1ccc(C2=Nc3c(C(=O)N(Cc4ccc(cc4)C)C2C(=O)NC2CCCCC2)cccc3)cc1,4028930
5123,3.287427,N1(C(=S)NCC1)C1=NCCN1,7151500
5125,1.44032,c12c3C(=O)c4c(c5ccccc5n4Cc4ccccc4)C(=O)c3n(c2cccc1)Cc1ccccc1,4022929
5126,2.389957,Ic1c(C=O)cccc1,2216404
5128,4.562113,ClC(Cl)(Cl)CCl,7212025
5129,3.490578,O1N(C(N=C1N(C)C)(c1ccccc1)c1ccccc1)Cc1ccccc1,7055101
5130,1.696189,c1(c(c(C)c(c(c1C)/N=N/c1ccc(OCCCCCCC)cc1)C)/N=N/c1ccc(OCCCCCCC)cc1)C,4064987
5132,4.007891,O=C1OC[C@H]2[C@@H]1[C@@H]2c1ccccc1,2200254
5134,5.810914,P(=O)(OC(C)C)(OC(C)C)C(F)(F)C(O)O,7151414
5135,2.970053,[Si](O[C@H]1CC\C=C(\C[C@H]2O[C@@H]1[C@@H]1[C@H](CCC(=O)[C@H]21)C(=C)C)C)(C)(C)C(C)(C)C,4027870
5137,3.900233,O=C(N)CN=N#N,2200020
5138,3.996368,c1(ccc(cc1)O)CO,7206519
5139,2.934256,c1(ccccc1)n1ncc(c2nnc(N)o2)n1,2205748
5141,2.323609,O=C1C(=C([C@@H]2[C@H]1[C@H]1CC[C@@H]2C1)c1ccc(cc1)C(=O)OCC)c1ccc(cc1)C,4115566
5143,2.865535,S(=O)(=O)(c1ccc(cc1)C)c1ccccc1[C@@](C#N)(C)[C@H]1CCC(=O)C1,4027875
5144,2.207668,o1c(=O)c(cc2ccccc12)/C(=C/C(=O)C)O,2206483
5145,2.609248,Brc1ccc(cc1)N1C(=O)C[C@@H](c2ccccc2)C(=N1)C(=O)OCC,4031074
5146,3.366876,C1(=O)[C@H]2[C@]3(C=C([C@@H]([C@H]2C(=O)O1)CC3)OC)OC,7151142
5147,1.725853,[Si](C#Cc1c2c(c(c3c1c1c(C3=O)cccc1)C#C[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1c(C2=O)cccc1)(c1ccccc1)(c1ccccc1)c1ccccc1,1502122
5149,4.992907,O1[C@@H]2C[C@@H]3OC(=O)C[C@@H]3[C@H]12,2212489
5150,3.036382,IC(=CN1C(=O)CCCCC1)I,4026999
5151,2.766117,CC(=C)[C@@H]1CC=C(C(=O)C1)C,2101879
5152,2.516609,c1cccc2c1[C@](C1=C2[C@@](c2c1cccc2)(O)c1ccccc1)(O)c1ccccc1,1504017
5155,2.512414,Clc1ccc(/N=C/c2c(Cl)cc(Cl)cc2)cc1,2227958
5156,1.9059,O=C1C(=CC(=O)c2ccccc12)O,2005557
5157,1.984353,Br[Ni](c1c(cccc1OC)OC)([P](c1ccccc1)(C)C)[P](c1ccccc1)(C)C,4083034
5158,1.753253,O=N(=O)c1cc2[C@@H]3[C@H](C(=C4/[C@H](CCc5cccc(c45)C)C)/c2cc1)[C@H]1CC[C@@H]3C1,1508295
5159,2.488809,n1(nnc2ccccc12)CN1N(c2ccccc2)CCC1=O,2202050
5160,3.143193,Brc1ccc(N2[C@H]([C@H]3[C@H](C(=O)N(c4ccccc4)C3=O)[C@@]32C(=O)N(c2ccccc32)C)c2ccccc2)cc1,7154899
5161,4.995485,n1ncn(c1)CCO,2207610
5162,3.245872,[C@H]1(CCC(=O)O1)[C@H](c1ccccc1)I,1508801
5163,2.437773,C(=O)(c1c(cc(cc1)N)O)O,4507570
5164,2.859617,s1cc(Br)c(Br)c1Br,2217926
5166,3.818178,Clc1ccc(/N=C2\SC(C(OC)N2)(C)C)cc1,7154298
5167,2.585308,OC(=O)C#Cc1ccc(cc1)Br,2001962
5168,1.95756,Ic1ccc(cc1)N/N=C/c1ccc(cc1)C#N,2018534
5169,2.983219,OC(=O)CCN1C(=O)c2c(C1=O)cccc2,2004743
5170,3.088784,[C@@H](COC)(c1ccccc1)N(=CC(F)(F)F)=O,7153338
5171,1.931975,Oc1cccc2c1nc(/C=C/c1ccc3c(n1)c(O)ccc3)cc2,2004403
5173,2.73487,C1[C@@H](C(=C([C@H](Cc2ccccc2)N1S(=O)(=O)c1ccc(C)cc1)c1ccccc1)C(=O)c1ccccc1)CC(=O)C,4028109
5174,2.461787,c1(cccc(C(=O)Nc2ccccc2)n1)C(=O)Nc1ccccc1NC(=O)[C@@H]1CCCN1,7104497
5175,1.578859,Cl[C@@]12C(=C(Cl)[C@@](Cl)(C(=O)C1=O)C[C@@H]2c1ccc(Cl)cc1)Cl,4027291
5176,2.76927,ClCc1ccc(CCl)nn1,4068155
5177,4.430626,[C@@]12(C(=CC[C@H]1CC(=O)OC2)C)C,4123577
5178,4.021336,[C@]12(C=C[C@@H](C(C1(C#N)C#N)(C#N)C#N)CC2)OC,2003297
5179,4.436063,Oc1cc(F)cc(c1)F,2009889
5180,5.122289,C(=O)([O-])[C@H](CCO)[NH3+],2310007
5181,2.821448,n1c(cncc1)C(=O)NCc1ncccc1,2239747
5183,2.642175,c1c(ccc(c1)C(=O)Nc1ccc(cc1)CCCCC)C(=O)Nc1ccc(cc1)CCCCC,4513700
5184,2.697359,S(=O)(/N=C/c1ccccc1)C(C)C,1506512
5185,3.508228,O1[C@H](N(C)[C@@H](C)[C@H]1c1ccccc1)c1ccc(cc1)OCCC,2203154
5186,3.226551,OC1(c2ccccc2c2c1cccc2)C,2012992
5187,3.668704,O1C(=C)C(=O)O[C@H](C1=O)C,1515926
5188,3.084638,CC1(C)c2cc(ccc2c2c1cc(cc2)n1cncc1)n1cncc1,2019315
5189,4.585816,C[Si](C)(C)CC(C)(C(=O)O)C(=O)OC,4070045
5190,2.504681,S1c2nc(C)ccc2C(=O)c2c1cccc2,7150443
5193,2.38954,O=C1[C@@]2([C@H]3CCCC(C3=CC[C@H]2C#CCOC)(C)C)C=C(OC)C=C1,7224699
5194,3.192832,n1c(N)cccc1C,2236849
5195,3.960569,c1ccccc1,2100349
5196,2.600088,P(c1ccccc1)(c1ccccc1)C1=C(/C=N/C(C)(C)C)CCC1,4070889
5198,3.334589,OC(=O)c1c(O)cc(O)cc1,4500158
5199,4.495038,N1C(=O)OC[C@@H]1[C@H](CO)CC=C,7151726
5201,5.413735,OCCCN,2104174
5202,5.270126,O=C([O-])CC[NH3+],7219427
5203,2.979787,O=C(N)c1ccncc1,7206880
5204,5.263737,[NH2+](CC(=O)[O-])C,2105848
5206,2.116728,C(/N=C/c1cnc2c(n1)cccc2)CCC/N=C/c1cnc2c(n1)cccc2,2017456
5207,1.905065,c12c(c(c3cccs3)sc1c(c(c1cccs1)s2)Br)Br,7053214
5208,2.98828,c1ccc2c(n1)c1ncccc1cc2,2230868
5209,2.322262,O(c1nc2ccccc2cc1C=O)c1ccc(cc1)C,7207108
5210,2.626496,C12=C(Sc3c(S2)cc(c(c3)OC)OC)Sc2c(cc(c(c2)OC)OC)S1,7226276
5211,1.554608,c1ccc2c(c1)c1CCc3c4c(c(CCc2c2c1cccc2)c1c3cccc1)cccc4,2104102
5212,2.76314,c1(ccc(cc1)C(=O)C[C@H]([C@H]1C=CC(=O)N1C(=O)OC(C)(C)C)C(=O)c1ccc(cc1)OC)Br,4030456
5213,3.85774,[C@@H]1(C#N)c2cc(c(cc2CCN1C(=O)O[C@H]1[C@@H](CC[C@H](C1)C)C(C)C)OC)OC,4024074
5214,3.355337,O=C(n1nnc(c1)COC)N1CCOCC1,7115395
5215,2.650258,O=C(N/N=C/c1ccc(OC)cc1)Cc1cccc(c1)C,2236847
5216,4.272252,[Si](O[C@H]1[C@]2(OC2)[C@@H]2[C@]([C@@H](OC2=O)C1)(C)COCc1ccccc1)(C)(C)C(C)(C)C,4020211
5217,3.991746,O1[C@H]2N(N(=O)=O)CN(N(=O)=O)[C@H]2OC1=O,2200527
5218,2.698479,O(C)c1ccc(cc1)C1C(=C(Oc2c3ccccc3ccc12)N)C#N,2206837
5220,2.549572,n1c(cccc1C(=N\CC=C)\C)/C(=N/c1c(cccc1C(C)C)C(C)C)C,4072274
5222,1.707366,O=C(N/N=C\1c2c(NC1=O)cccc2)COc1cc(ccc1C(C)C)C,2226602
5224,2.695602,o1c2ccccc2c2OC(=C(C(c2c1=O)(CC(=O)OCC)C(=O)OCC)C#N)N,1513598
5226,3.77639,C(=O)(Oc1c(Cl)cc(Cl)cc1Cl)C(CC)C(=O)Oc1c(Cl)cc(Cl)cc1Cl,2203120
5227,3.732502,O(C(=O)N1[C@H](C[C@@]23C(=O)CC[C@]2(O)CC(=O)CC3)COC1(C)C)C(C)(C)C,4025123
5228,2.103321,O=C(O)c1c(NC)ccc(N(=O)=O)c1,2226157
5229,2.306536,c1ccc2c(c1)cc(cc2)SCc1nc(CSc2ccc3c(c2)cccc3)c(nc1CSc1ccc2c(c1)cccc2)CSc1ccc2c(c1)cccc2,2013756
5230,2.682862,N(=C\c1c(O)c(OC)ccc1)/NC(=O)CC#N,2231273
5232,3.586689,[Si](C(NP(=O)(c1ccccc1)c1ccccc1)c1cc(ccc1)C)(C)(C)c1ccccc1,1506543
5233,1.945689,S=c1c2c(nc(C)cc2)n(cc1C(=O)O)CC,4078787
5235,3.726256,C1[C@H]2C=C[C@@H]1NC2=O,2006821
5236,2.352546,N1=C([C@@H](C[C@H](O1)OCC)c1ccc(OC)cc1)CON(=O)=O,7155051
5237,4.901745,OCC#CCO,2005623
5238,3.982531,O(Cc1ccccc1)C(=O)N[C@H](C(=O)NC(C(=O)N1[C@H](C(=O)OC)C[C@@H](OCc2ccccc2)C1)(C)C)C(C)C,2015336
5239,3.173122,S=C(C)N1[C@@H](C[C@H](C1)OC)C(=O)OC,1516631
5240,2.606241,c1(ccc(cc1)n1c(c(C(=O)c2ccccc2)nc1Oc1ccccc1)CC(=O)OCC)Cl,4026838
5241,3.939189,C[C@@H]1N(C)C(=O)N[C@@H]1c1ccccc1,2000526
5242,2.368655,c1coc(c1)/C=N/N=C/c1ccco1,2219602
5243,2.011063,COc1ccc2c(c1)oc(cc2=O)C(=O)Nc1ccc(cc1)C,2019325
5245,3.552576,C(=O)(Cc1coc2c1c(cc(c2)C)C)O,1543625
5246,2.410562,Br[C@]1([C@]2(CCC[C@@H]([C@@H]1c1ccccc1)C2=O)O)N(=O)=O,7152359
5247,2.960295,COc1ccc2c(c1)CCC2=O,2211978
5248,1.232364,c1cnc(c2nnc(c3cnccn3)nn2)cn1,7204618
5249,4.203913,O1C(=O)C(=C2[C@@]1(O)C(C[C@@H]1[C@@H]2CC[C@@H]1C)(C)C)C,7219486
5250,1.926854,S1C(SCCC1)c1ccccc1C=O,2010982
5251,3.686947,O=C(c1ccccc1)OCC/C=C/CCOC(=O)c1ccccc1,2202631
5252,2.433321,O=C1N(C(=O)N(C([O-])=C1C1[N+](c2cccc3cccc1c23)(C)C)C)C,7152630
5253,1.919461,BrC(Cc1cc(c(cc1OC)OC)OC)C(=O)C(C)(C)C,2221938
5255,2.818135,FC(F)(F)C1(Oc2ccccc2C(=O)C1)O,2235643
5256,2.012548,C1(=O)C(=C\C2=CCCC2)/c2ccccc2N1,7153921
5257,3.118044,c1ccc(nc1)c1cc(OCCOc2cc(nc(c2)c2ccccn2)c2ccccn2)cc(n1)c1ccccn1,2235795
5259,1.520391,s1c(c2c3c(C(c2c1)=C(C#N)C#N)csc3c1ccccc1)c1ccccc1,1514263
5260,3.123693,B(c1cc(Br)ccc1OC)(O)O,1503312
5261,2.653745,C1(=CN[C@@H](Cc2c1[nH]c1ccccc21)C(=O)OC)C(=O)OCC,7221938
5263,4.871041,O=C1OC(=O)[C@@H](N1)CCC(=O)OC,2240294
5264,2.659097,n1cnc2c(c1C#N)n(cn2)Cc1ccccc1,7206435
5265,2.529955,S(C(=C\C(=O)c1ccccc1)\C(=O)c1ccccc1)C,1505964
5266,4.018993,[C@H]1([C@@H](C[C@@H]2C1=NOC2)C1OCCO1)c1ccccc1,1504979
5269,2.658114,O=N(=O)c1c(cccc1NC(=O)C)COC(=O)C,2007300
5270,4.34789,ClC(Cl)(Cl)C(=O)O,2201886
5272,1.205318,c1(cc(OCCCCC)c(/C=N/C(=C(C#N)/N=C/c2ccc(cc2OCCCCC)N(C)C)C#N)cc1)N(C)C,7221738
5274,3.111737,[nH]1nnc(n1)N(=O)=O,7051604
5275,3.636604,COc1cc(CCc2ccc(c(c2)OC)OC)ccc1OC,1501839
5276,3.520523,Brc1ccc(C(=O)O[C@H]2C3OC4O[C@@H]2C(O)[C@H](O4)[C@H]3OC(=O)c2ccc(Br)cc2)cc1,7201668
5277,1.434509,Oc1cc2cc(C=O)c(cc2cc1C=O)O,4024277
5278,3.055613,CC(=O)c1ccc(cc1)OCc1ccc(cc1)COc1ccc(cc1)C(=O)C,2232897
5279,1.963128,S(=O)(=O)(c1ccc(c2oc(C(=O)c3ccccc3)cc2SC)cc1)C,1542697
5280,2.471563,s1c(C(=O)c2ccccc2)ccc1[C@@H](C)C(=O)N[C@H](C(=O)OC)Cc1ccc(O)cc1,4020833
5281,2.710827,N(N=Cc1cc(O)c(O)cc1)C(=O)C,2223023
5282,4.594386,O1C(=O)[C@@H]2C=C[C@@H]2[C@H]1COC(=O)O[C@H]1[C@@H](CC[C@H](C1)C)C(C)C,4022307
5284,2.917157,[Si]([C@@H]1[C@@H]2[C@]1([C@](O)(c1c2cccc1)c1c(OC)ccc2ccccc12)C)(C)(C)C,7105768
5285,5.964048,[C@@]1([C@H]([C@H]([C@@H](CO1)O)O)O)(O)C,2015758
5287,2.441133,c1(cc(cc(c1)C#Cc1ccc(C#Cc2cc(cc(c2)OCCCCCCCCCCCC)C(=O)OCC)cc1)C(=O)OCC)OCCCCCCCCCCCC,7150276
5288,2.895129,[Pt]1(S/C(=N/c2ccccc2)S1)([P](C)(C)c1ccccc1)[P](C)(C)c1ccccc1,4072140
5290,2.397818,c1ccccc1/C=C(c1ccccc1)/C(=C/c1ccccc1)c1ccccc1,7115800
5291,4.39129,CC(=O)Oc1ccc(cc1)OC(=O)C,2205022
5292,2.733243,c1(ccc(cc1)C#N)CC(=O)c1ccc(cc1)C#N,2218516
5293,3.85259,CC#CC(=O)O,7054719
5294,3.818539,c1(nc(cn1C)C(C)(C)C)SCCSc1n(cc(C(C)(C)C)n1)C,4061628
5295,4.86683,CC(=O)O[C@H]1C[C@H](O)[C@]23[C@@]([C@H]1C(=O)O2)(C)[C@@H](C)CC=C3,2237774
5296,4.123444,OC(=O)[C@]1(C[C@@H]1c1ccccc1)Cc1ccccc1,2016369
5297,2.783326,O=C(OCC)n1ccc2cccc(c12)C=O,2210988
5298,3.237298,O=c1n2c(nc3[nH]cnc13)N[C@H](O)[C@H]2O,2241768
5299,3.57093,Fc1ccc(cc1)C(=O)O,1516195
5300,3.518232,O=C1[C@@H]2CC[C@@H](C[C@H]2[C@@H](CC1)C(=C)C)C,7151317
5301,3.540135,O=C1CCC[C@H]2[C@@H]1[C@H]1[C@@H]2C(=O)CCC1,2006883
5302,6.679562,P1(=O)OC(C)(C)C(O1)(C)C,2231019
5303,1.382217,C1(=O)C=CC(=O)c2c(O)cc(c(O)c12)[C@H](OC(=O)/C=C/c1ccccc1)CC=C(C)C,2012248
5304,3.344981,O=C(N)c1cnccc1,4511296
5305,4.106549,N#CC1(Br)CCC(CC1)(Br)C#N,2003427
5306,5.298866,O1[C@@H]2C[NH+]3[C@@H]([C@H]2NC(=O)[O-])[C@@H]1CC3,1507954
5307,1.749334,O1N([C@@H](C=C[C@@H]1COC(=O)c1ccc(N(=O)=O)cc1)C)C(=O)OC(C)(C)C,7150760
5308,2.914579,c1cccc2n(\C=C\[Si](C)(C)c3ccccc3)c3ccccc3c12,4020659
5309,3.194022,S[C@H]1C[C@@H](O[C@@H]1CS)N1C(=O)NC(=O)C(=C1)C,4022286
5310,1.443527,ClC(=C(C(=O)OCC)\C1N(C)c2ccc(OC)cc2C(=C1C(=O)OCC)C(=O)OCC)\C(=O)OCC,7151542
5315,2.327819,O1c2ccccc2C2[C@@H]([C@H]1c1ccccc1)[C@H](c1ccccc1)N(N=2)C,4513345
5317,1.646139,N(=C1\C(=O)c2ccccc2C=C1)\NC(=O)N,4509389
5318,2.761222,CC#CC#Cc1ccc(cc1C)C#CC,8100577
5319,2.766844,N1N=C(N(CC1=O)C)c1ccccc1,2005693
5320,4.45515,c1c(cccc1F)C,4507558
5321,4.208423,O=C(OC)[C@]([C@@H](c1ccccc1)C#N)(C)c1ccccc1,1507336
5324,2.574346,Clc1cc(Cl)c(cc1)C=O,2224625
5325,2.673423,O(c1ccc(c2nc(c3ccccc3n2)CCCC)cc1)C,7109535
5326,1.604916,O=N(=O)c1cc(N(=O)=O)cc(C(=O)O[C@@H]([C@@]23CC[C@@H](C(C2=C)(C)C)C3)COCc2ccccc2)c1,4020606
5327,1.204616,COC1=C(Cl)C(=O)C(=C(C1=O)OC)Cl,2004864
5328,3.731054,C(CNN(=O)=O)(CNN(=O)=O)(CNN(=O)=O)CNN(=O)=O,7105119
5329,2.822878,Oc1c([C@@H]2c3c(N[C@H](c4ccc(cc4)C(F)(F)F)C2)ccc(OC)c3)cccc1,4027400
5330,2.892522,[Si]([C@@H]1[C@@H]2[C@H]1C(=O)c1c2cccc1)(C)(C)C,1504925
5331,3.572968,c1(ccc(cc1)OC)[C@H](N1C(=O)C(=C(OC)[C@@H]1Cc1ccccc1)C)CO,7111706
5332,5.135484,FC(F)(F)[C@](O)(C)C(=O)O,4109971
5333,3.75355,Brc1cc([C@@H]2N(C(=O)[C@@H]3[C@@H]2C=CC[C@H]3C)Cc2ccccc2)ccc1,4022692
5334,2.886554,S1C=CC(=O)N1c1ccccc1,7151637
5336,3.248928,Br[C@]12[C@H]3N(Cc4c(cc5OCOc5c4)[C@H]3C=CC1)CC2,7153812
5337,3.362334,N1([C@@H](C[C@@H](CC1)c1ccccc1)CC#N)Cc1ccccc1,7152284
5338,1.775007,c1(NN=C(C)C)c(N(=O)=O)cccc1,2212295
5339,2.420671,Cl[C@@]1(S(=O)(=O)c2ccccc2)C(=O)C[C@@]2(C(=CC[C@H]1C2=O)OC)CO[Si](C(C)C)(C(C)C)C(C)C,4030593
5340,1.705659,O=CC(=C1c2c(C(=C1c1ccc(N(=O)=O)cc1)c1ccc(cc1)C)ccc(c2)C)C,7101362
5341,3.52194,FC(F)(C(=O)O)/C=C\c1ccccc1,4022032
5342,2.034136,Oc1ccc(N(=O)=O)cc1C(=O)Nc1ccccc1,2226452
5343,2.315996,Brc1ccc(C[C@H]2C(=O)OC(=NN2c2ccccc2)c2ccc3ccccc3c2)cc1,1516780
5344,1.960384,O=C1C=C(c2[nH]c3ccccc3c2[C@H]([C@@]21O[C@@H]2C(=O)c1ccccc1)c1ccccc1)c1ccccc1,4026719
5345,2.021485,Brc1cccnc1Nc1ncccc1N(=O)=O,1504299
5347,4.898716,N1CCNCC1,2102303
5348,2.88767,FC(F)(F)C(=N\O)\c1c2c(n(c1)C)cccc2,1513950
5349,2.64289,n1nc(N)sc1SCSc1nnc(N)s1,2219518
5351,5.575425,[C@H]1([C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O,1518432
5353,3.655619,[C@H]12[C@H]3C[C@@H](CO[C@H]1[C@H]1[C@H](OC(C)(C)O1)O2)ON3Cc1ccccc1,4024154
